Date,Title,Company,Location,Description,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-15,Client Liaison Officer,Bowmans (Law Firm),Johannesburg Metropolitan Area,"Purpose:
Responsible for providing an excellent and professional client service of the highest standard to both internal and external clients, interacting with them and making them comfortable. Controls the front line, boardrooms and assisting with ad hoc bookings.
Experience and Qualifications:
Senior Certificate essential
Minimum of 3 years’ experience in a Professional Services or Hospitality environment.
Microsoft Office (Word, Excel, Outlook)
Key Accountabilities and Activities:
Relationship Building
Display uncompromised professionalism to both internal and external clients.
Act as a brand ambassador for the firm
Greet clients in a warm and welcoming manner.
Usher clients to correct boardrooms and offer refreshments and attend to client needs or requests.
Communication
Communicate clearly and concisely using all channels of communication as appropriate
Announce client arrival and provide feedback to the client that we have conveyed the message.
Continuous follow up communication to ensure a final connection between internal and external clients.
Professionally communicating relevant internal messages as required.
Managing Reception Desk, Client Liaison Desk and Boardrooms
Ensure that all client facing areas are well maintained at all times.
Ensure that all technical equipment within these areas is in good working condition.
Coordinate with IT to ensure that boardrooms are set up timeously and according to specific requirements.
Assist with ad hoc Boardroom bookings
Organisational Awareness
Be knowledgeable about the structure of the firm and services offered.
Project and build the Firm’s image by understanding the culture and values of the firm.
General Administration
Operating switchboard when necessary
Providing general administrative assistance to internal and external clients.
Deliver cross functional services as required.
Stakeholder Management
Work closely with all stakeholders such as the catering service provider and Business Services to achieve ultimate service delivery.
Managing incoming and outgoing deliveries and documents.
Competencies:
Adaptability
Client Focus
Initiative
Interactive Communication
Organisational Awareness
Teamwork
Work Ethics and Values
Bowmans is committed to achieving the objectives set in its transformation charter, and the targets in its employment equity plan. All recruitment decisions will be taken with due consideration being given to these objectives.",Mid-Senior level,Full-time,Administrative and General Business,Law Practice,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4349960874,https://za.linkedin.com/jobs/view/client-liaison-officer-at-bowmans-law-firm-4349960874,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-15,English Tutor (Online),Tutolk,South Africa,"At Tutolk, we're passionate about making top-tier education universally accessible. We invite you to be a part of this exciting journey! We’re seeking enthusiastic and dedicated online English tutors to empower students across the globe to reach their language mastery goals.
Why Tutolk?
No hassles of attracting students or commuting! Earn from the comfort of your home, imparting knowledge in not just English, but also Spanish, French, Dutch, Portuguese, and Russian.
Tasks
Deliver online English lessons, with the freedom to set your schedule and rates.
Craft interactive lesson plans or leverage Tutolk’s expertly designed curriculum.
Efficiently plan lessons with Tutolk’s easy-to-use scheduling tool.
Stay ahead with access to Tutolk’s cutting-edge professional development resources.
Requirements
Requirements:
Proficiency in English.
Minimum age of 18.
Prior experience in personalized teaching, online experience is a plus.
Stable high-speed internet.
A vibrant, patient, and engaging personality.
Who Can Apply?
Professional Teachers:
If you hold qualifications or have teaching experience.
Community Teachers:
Even if you don’t have formal qualifications but are passionate about teaching.
Benefits
Reach a global student base.
Access to intuitive teaching aids and professional growth resources.
Total control over your schedule and rates - flexibility at its best!
Send us a brief introduction about yourself, a professional headshot, a snapshot of your teaching prowess, and your available timings. We’re quick - expect your profile to be reviewed within 5 business days!
Earnings:
As a Professional Teacher, start earning from $8 per session, with the liberty to set your own rates.
No Degree? No Problem!
Your passion and expertise in language are what count. Degrees and native proficiency are not mandatory!
Join us in redefining the educational landscape! At Tutolk, your privacy is paramount and is safeguarded as per our stringent Privacy Policy.",Entry level,Contract,Education,E-Learning Providers,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350240320,https://za.linkedin.com/jobs/view/english-tutor-online-at-tutolk-4350240320,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-15,Operations Manager,Communicate Recruitment,"Pretoria, Gauteng, South Africa","Operations Supervisor – Pretoria
Salary: R20pm - R25pm
Full-time | On-site
Are you the kind of person who keeps things moving, teams aligned, and problems solved before they become problems? We’re looking for a
hands-on Operations Supervisor
to keep daily operations running smoothly and support the growth of a fast-moving branch.
This role is ideal for someone with a background in
retail, hospitality, restaurants, catering, or service-driven environments
who thrives on coordination, execution, and making sure customers get a great experience — every time.
What You’ll Be Doing
Operational Coordination
• Coordinate daily operational activities across teams
• Monitor workflows, spot bottlenecks, and escalate issues early
• Track tasks, follow-ups, and deadlines to ensure nothing slips
Team & Stakeholder Support
• Support field/service teams with scheduling, resources, and problem-solving
• Liaise with sales, admin, finance, and logistics to keep communication aligned
• Act as a central point of contact for operational queries
Process & Execution
• Implement and maintain standard operating procedures
• Document processes and support continuous improvement initiatives
• Ensure teams have the right information, tools, and updates to deliver
Customer Experience
• Help coordinate customer requests, complaints, and escalations
• Communicate professionally with customers when required and provide updates
Reporting & Tracking
• Maintain operational trackers, dashboards, and checklists
• Prepare daily and weekly reports for management
• Support data collection for planning and performance reviews
What We’re Looking For
Experience
• 2–5 years in operations, store/shift management, hospitality, restaurant, events, or service coordination
• Proven ability to manage multiple priorities in fast-paced environments
Skills
• Strong organisational and time-management skills
• Clear communicator with great coordination ability
• Comfortable working with schedules, checklists, and operational systems
• Tech-savvy (spreadsheets, messaging platforms, scheduling tools)
• Calm, solutions-focused, and detail-oriented
Personality Fit
• Reliable, execution-driven, and proactive
• Strong team player with people skills
• Enjoys structure, order, and getting things done properly
Why This Role?
• Join a fast-growing, purpose-driven business
• Hands-on role with real impact on daily operations
• Supportive, people-first culture
• Competitive salary and growth opportunity
If you enjoy being the
engine behind a smooth-running operation
, this role is for you.
Apply Now!
Stefan Pretorius
Recruiter
stpretorius@communicate.co.za",Mid-Senior level,Full-time,"Finance, Administrative, and Project Management","Retail, Hospitality, and Restaurants",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350200875,https://za.linkedin.com/jobs/view/operations-manager-at-communicate-recruitment-4350200875,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-15,Pharmacist Assistant,Mediclinic Group,"Nelspruit, Mpumalanga, South Africa","Important Notice
Mediclinic wants to alert candidates that third parties are from time to time fraudulently advertising vacancies at Mediclinic and / or offering employment contracts with subsequent payment instructions to accounts linked to the fraudulent activity. Please note that Mediclinic will never request payment for an application or offer made. All official vacancies are advertised on the Mediclinic career website and candidates are advised to visit the site to confirm the validity of vacancies.
Pharmacist Assistant
Apply now »
Start applying with LinkedIn
Choose how often (in days) you want to receive a notification:
Apply Now
Choose how often (in days) you want to receive a notification:
Please wait...
Search Jobs by Keyword | Search Jobs by Location | Back to Southern Africa
Share this Job
Choose how often (in days) you want to receive a notification:
Mediclinic Nelspruit | Sonheuwel, Nelspruit | South Africa
Closing date: 18/12/2025
Number of positions: 1
Recruiter name: Nhlanhla Samaria Mahlangu
Reference number: 65999
Workplace Type: On-site
Permanent
Please note if you are an internal employee on a fixed term contract please apply using an external candidate profile and not your employee profile
MAIN PURPOSE OF JOB
To assist in providing a comprehensive professional and cost effective pharmaceutical service to in-patients and the public
KEY RESPONSIBILITY AREAS
Ensure the availability of medicines and scheduled substances to stores and the public
Ensure accurate dispensing
Ensure efficient stock holding of medicines and scheduled substances
Required Education
ESSENTIAL EDUCATION:
Pharmacist Assistant Post Basic Certificate
DESIRED EDUCATION:
N/A
Required Experience
Essential minimum experience:
None
Desired experience
: 1-3 years private hospital pharmacy
Clinical pharmacy, including antimicrobial stewardship
Stock management and distribution
Required Job Skills And Knowledge
Clinical pharmacy and antimicrobial stewardship
Computer literate (Microsoft Office)
Current pharmacy and related healthcare industry challenges
Current relevant legislation e.g. Medicines and Related Substances Control Act
Ethical product knowledge
Financial management
Medical Aid Scheme benefits; regulations and formularies
Pharmacy systems (e.g. UNISOLVE; AS400)
All applicants will be considered, with the understanding that preference will be given in accordance with the Employment Equity Plan of Mediclinic Southern Africa, as well as internal applicants/employees that meet the minimum requirements.
Please note if you are an internal employee on a fixed term contract please apply using an external candidate profile and not your employee profile
Apply now »
Start applying with LinkedIn
Choose how often (in days) you want to receive a notification:
Apply Now
Choose how often (in days) you want to receive a notification:
Please wait...
Find Similar Jobs
Southern Africa - Internal, Search By Keyword - MCSA, Search By Keyword, Hirslanden - Internal
Join our Talent Community
Become a part of our Talent Community and we will get in touch with you as soon as there is a relevant opening that fits your skills, interests and experience.
Sign Up
Job Type: Pharmacy
Apply now »
Start applying with LinkedIn
Choose how often (in days) you want to receive a notification:
Apply Now
Choose how often (in days) you want to receive a notification:
Please wait...
Video Token: a6RgOXPyl88
Apply now »
Start applying with LinkedIn
Choose how often (in days) you want to receive a notification:
Apply Now
Choose how often (in days) you want to receive a notification:
Please wait...
Custom Field 1: v1658407226/JobAdvert16_nonwex.jpg
Apply now »
Start applying with LinkedIn
Choose how often (in days) you want to receive a notification:
Apply Now
Choose how often (in days) you want to receive a notification:
Please wait...
Job Segment:
Pharmacy, Pharmaceutical, Mid-Range, Fundraising, Healthcare, Science, Technology, Nonprofit",Entry level,Full-time,Health Care Provider,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327722552,https://za.linkedin.com/jobs/view/pharmacist-assistant-at-mediclinic-group-4327722552,Bac,1 ans/years,General Search
2025-12-15,Team Member - Part time -,Lovisa Pty Ltd,"Richards Bay, KwaZulu-Natal, South Africa","Lovisa is fast-fashion Retail
Lovisa is global, and its growth is infectiously energetic
See us at careers.lovisa.com
Lovisa Festive Hiring
Start: As soon as available
End:   Jan 7, 2026
Benefits
Top-notch training to become a great Team Member (and piercing training!)
First-rate Store and Regional Manager to draw support
Team Referral Rewards Program
Product for you to wear in-store from our top-fashion ranges
Funky, on-trend customers
Bright, warm store
Easy to explain product
Oh, and a generous discount on our jewellery!
Job Description
You will live for fashion
Sell with great customer experience
Conduct our Piercing service
Replenish sold stock on the move
Manage the register
Clean up the store at open and close
Build great relationships with colleagues and customers
Be yourself! Enjoy yourself!
About you:
Strong desire to help and guide customers
A drive to deliver great results
An eye for fashion and are aware on all the latest trends
Strong performance in a face-to-face customer environment
We believe in supporting diverse cultures and harnessing the unique knowledge and experience of our team. We celebrate our global presence, by supporting our culturally diverse team around the world.",Not Applicable,Part-time,Management and Manufacturing,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327713049,https://za.linkedin.com/jobs/view/team-member-part-time-at-lovisa-pty-ltd-4327713049,N/A,N/A,General Search
2025-12-15,Assistant Management Accountant,Arrows,South Africa,"Assistant Group Management Accountant
Overview
We are seeking an organised and proactive Assistant Group Management Accountant to support the day to day financial operations across the Group. This role is ideal for someone who is looking to broaden their experience in a growing finance function with clear opportunities for development. You will begin by taking ownership of core transactional responsibilities, with scope to progress into more complex accounting tasks over time.
Key Responsibilities
Bookkeeping and Transactional Finance
Handle day to day bookkeeping activities with accuracy and attention to detail
Manage Accounts Payable including invoice processing, supplier onboarding, and payment preparation
Complete bank and credit card reconciliations on a regular basis
Assist with weekly and monthly payment runs, ensuring timely and correct processing
Support Accounts Receivable including invoicing and credit control tasks
Supplier Communication and Query Management
Manage the Group Accounts inboxes
Communicate with suppliers to address queries, resolve disputes, and maintain strong working relationships
Longer Term Responsibilities
As agreed in ongoing discussions, this role will expand to include more senior accounting tasks. Following an initial 2 to 3 month overview of all areas within Group Finance, responsibilities will be shared based on development needs and workload balance. Longer term responsibilities may include:
Assisting with internal payroll
Preparation and submission of VAT returns
Month end reconciliations including prepayments, accruals, and balance sheet recs
Helping to produce month end packs and consolidation reports
Supporting the accounting requirements of our European entities
Why Join Us
Work directly for a successful UK company, gaining international exposure without having to relocate.
Competitive salary + bonus and commission
20 days annual leave and Christmas shut down
Arrows Group is an equal opportunities employer and positively encourages applications from all suitably qualified candidates regardless of sex, race, disability, age, sexual orientation, gender reassignment, religion or belief, marital status, or pregnancy and maternity.
Please let us know of any reasonable adjustments required throughout the interview process or in support of your role.",Mid-Senior level,Full-time,"Accounting/Auditing, Finance, and Administrative","Staffing and Recruiting, IT Services and IT Consulting, and Technology, Information and Media",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327653324,https://za.linkedin.com/jobs/view/assistant-management-accountant-at-arrows-4327653324,Bac+5 / Master / Ingénieur,Senior (> 5 ans),General Search
2025-12-15,IT Help Desk Support Engineer,HIREXE,South Africa,"IT Helpdesk Support Engineer
Location: Remote
(Must be available during U.S. Eastern Standard Time working hours)
Company:
We are a fast-growing U.S.-based Managed Service Provider (MSP) that delivers innovative IT solutions to small and medium-sized businesses across various industries. We pride ourselves on our proactive service model, team collaboration, and a customer-first mindset. We are seeking a highly skilled and experienced
IT Helpdesk Support Engineer
to join our team and serve as a technical escalation point for complex issues.
About the Role:
As a
IT Helpdesk Support Engineer
, you will handle high-priority incidents, perform advanced troubleshooting, and take ownership of critical client systems. You will act as the final point of escalation within the support team, liaising with vendors, resolving sophisticated infrastructure and network issues, and supporting project implementations. This is a hands-on role that demands deep technical expertise, strong client-facing skills, and the ability to lead troubleshooting efforts with confidence and precision.
Key Responsibilities:
Technical Escalation & Troubleshooting
Act as the final escalation point for all technical issues unresolved by Level 1 and 2 support engineers.
Diagnose and resolve complex issues related to Windows Server environments, networking, virtualization (VMware/Hyper-V), cloud platforms (Azure/M365), and business-critical applications.
Troubleshoot and remediate firewall, VPN, and advanced routing issues across multi-site client networks.
Client & Vendor Management
Interface directly with clients to provide expert-level support and consultation.
Work with third-party vendors for issue resolution (hardware, software, licensing, etc.).
Collaborate with account managers and project teams to align IT operations with business needs.
Systems & Infrastructure
Maintain, upgrade, and troubleshoot on-prem and cloud infrastructure (Windows Server, Active Directory, Azure AD, Exchange Online, SharePoint).
Manage backup solutions, disaster recovery configurations, and storage infrastructure.
Handle patching, scripting (PowerShell), and automation of routine tasks.
Security & Compliance
Perform security audits, monitor logs, and proactively identify vulnerabilities.
Implement best practices in endpoint protection, MFA, firewalls, and data protection in accordance with compliance frameworks.
Documentation & Reporting
Document technical issues, resolutions, and root cause analysis in the PSA system (e.g., ConnectWise, Autotask).
Create and update knowledge base articles for internal use.
Contribute to process improvement initiatives and technical documentation.
Qualifications & Experience:
Required:
5+ years of experience in an MSP or enterprise IT support environment.
Proven expertise in Microsoft technologies (Windows Server, Active Directory, Microsoft 365, Azure).
Strong networking knowledge: VLANs, DNS, DHCP, firewalls (e.g., SonicWall, Fortinet), VPN.
Virtualization experience (VMware, Hyper-V).
Familiarity with backup & DR platforms (Datto, Veeam, etc.).
PowerShell scripting for automation and diagnostics.
Nice to Have:
Certifications such as CompTIA Network+/Security+, Microsoft Certified: Azure Administrator, or MCSA/MCSE.
Experience with RMM/PSA tools such as ConnectWise, N-Able, Kaseya, or Atera.
Knowledge of cybersecurity tools and best practices.
Experience with ITIL framework or similar methodologies.
Soft Skills:
Excellent written and verbal communication.
Strong time management and prioritization skills.
Calm under pressure; able to troubleshoot live issues with clients on the line.
Team-oriented with a willingness to mentor junior staff.
Working Hours:
Full-time
Must be available during
U.S. Eastern Standard Time (EST)
business hours (typically 8 AM – 5 PM EST)
What We Offer:
Competitive compensation
Flexible remote work
Growth opportunities within a fast-paced MSP environment
Collaborative and supportive team culture
Exposure to diverse technologies and clients",Associate,Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343574638,https://za.linkedin.com/jobs/view/it-help-desk-support-engineer-at-hirexe-4343574638,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-15,Cleaner (Contract Position),OneDayOnly.co.za,"Ndabeni, Western Cape, South Africa","About Us
Step into the wild world of OneDayOnly – South Africa's OG daily deals hub. We're the pioneers of cool discounts, hitting you for just one day because, well, why overcomplicate things? We've got the big names, top suppliers, and a dash of our secret sauce to make you feel like a BIG DEAL. Not to brag, but we have over a million potential savvy shoppers getting our daily dose every 24 hours.
We're not fussy – if the price is right and the quality checks out, we're selling it. That's what makes us the go-to for both the smart buyer and the eager seller. Toss in the urgency of our deals, and boom, success happens quicker than you can blink. So, jump in, where FOMO meets killer deals, and let's turn every day into a retail party!
About You
We are looking for a dedicated and reliable Cleaner to join our team at our Distribution Centre in Ndabeni. This contract position requires someone who takes pride in maintaining a clean and organized environment, contributing to a positive and professional atmosphere for our staff and visitors.
Responsibilities
Clean and sanitize office spaces, including workstations, meeting rooms, kitchen, and restrooms.
Dust, vacuum, sweep, and mop floors and surfaces as required.
Empty trash bins, ensuring proper disposal and recycling.
Report shortage of supplies such as paper towels, soap, and toilet paper.
Maintain cleanliness of common areas such as reception and break rooms.
Report any maintenance or safety issues to management.
Experience And Qualifications
Prior cleaning experience, preferably in an office or commercial setting.
Strong attention to detail and the ability to work independently.
Good communication skills and a positive attitude.
Must be punctual, reliable, and trustworthy.",Entry level,Contract,Management and Manufacturing,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343544934,https://za.linkedin.com/jobs/view/cleaner-contract-position-at-onedayonly-co-za-4343544934,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-15,Warehouse Manager,Decofurn Furniture,"Pretoria, Gauteng, South Africa","Decofurn Furniture is a leading furniture retailer with
11 stores nationwide
and a thriving online store that delivers to most parts of South Africa.
Our unique
warehouse/factory shop concept
is the result of over
32 years of experience
in the furniture industry. As a
family-owned business
, our values of teamwork, agility and customer focus guide everything we do.
We’re not just about furniture — we’re about creating spaces people love, together.
The Opportunity
We’re looking for a
hands-on, organised, and people-focused Warehouse Manager
to oversee the daily operations of our warehouse at branch level. You’ll be responsible for managing the full stock flow — from receiving to dispatch — ensuring our systems, people and service all run like clockwork.
What You'll Do:
Manage the receiving and dispatch process accurately and efficiently
Ensure warehouse SOPs are followed and improved where needed
Oversee warehouse staff and daily workflows
Handle repairs, exchanges, and customer-related warehouse issues timeously
Maintain and manage stock control (including assembled stock)
Supervise the packing, stacking and movement of goods
Plan and coordinate deliveries and collections
Minimise losses, damages and ensure top-notch housekeeping
Ensure smooth operation of POS and Pastel systems
What You'll Bring
Grade 12
or equivalent (Tertiary qualification preferred)
4+ years
in warehouse, retail, or receiving environments
4+ years
in a managerial role (leading 18+ staff)
Customer service experience
in a fast-paced setting
Strong time management, attention to detail and communication skills
Computer literate (Word, Excel; Sage Pastel advantageous)
Valid driver’s license
and
own reliable transport
What's In It For You:
Retirement and Risk Benefits
A culture of independence, trust and teamwork
Fun social and team days
A 6-day work week — leading operations where the action happens
If you’re ready to take charge of a busy warehouse operation and play a key role in Decofurn’s continued growth — we’d love to hear from you.
Apply directly via LinkedIn or email your CV to
recruitment@decofurnsa.co.za
with
“Warehouse Manager – Pretoria”
in the subject line.
If you do not hear back from us within two weeks of your application, please consider your application unsuccessful.",Mid-Senior level,Full-time,"Management, Distribution, and Product Management","Retail, Warehousing and Storage, and Retail Furniture and Home Furnishings",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343703837,https://za.linkedin.com/jobs/view/warehouse-manager-at-decofurn-furniture-4343703837,Bac+3 / Licence,32 ans/years,General Search
2025-12-15,"Graduate, Trainee",Stanbic Bank Tanzania,"Maseru, Maseru District, Lesotho","Job Description
To provide insights and analytics on assets, transactional and liability product performance as input into broader decision making in order to drive delivery of a margin above budget year-on-year.
To monitor assets and liabilities product changes and performance and ensure that system changes are tested and implemented within deadlines with the support of Product Managers and IT
Tracks the performance management matrix and models and takes learnings from historical trends to come up with a monitoring matrix and provides solutions on how to curb revenue leakages and improve product profitability (e.g. makes use of transactional history to identify which transactions are increasing and which are declining. Then identifies product enhancement opportunities and new ways of tracking revenue assurance, based on the changes in transaction patterns).
Monitors all products performance across all segments based on the product framework provided by PBB AR Product, Country Product and PBB Exco, such as pricing continuum among segments (e.g. maintains different value offerings and fee management perceptions for each segment, tracks fee performance against budget and provides input into action items with Product Managers and Head, Product).
Recommends pricing solutions (e.g. shows an understanding of the system process for cheque processing and recommends a better pricing for cheque processing, understands accrual and application of interest for loan products to recommend applicable changes in interest calculation, understand ROE calculation and drivers and recommend effective pricing propositions).
Qualifications
Qualification:
Degree in Financial Mathematics, Applied Mathematics, Statistics, Quantitative Finance, Economics or Econometrics
Honours, Masters or Strong foundation in pricing theory, probability, and quantitative modelling will be an added advantage
Knowledge/Technical Skills/Expertise
Programming: Python, R, or MATLAB
Data Analysis Tools: SQL, Power BI, Tableau
Quantitative Techniques: Time-series analysis, elasticity modelling,
Financial Modelling: Pricing strategies, risk-adjusted returns
Familiarity with retail banking products and market dynamics is an advantage.
Additional Information
Behavioural Competencies
Articulating Information
Challenging Ideas
Checking Things
Convincing People
Documenting Facts
Embracing Change
Examining Information
Exploring Possibilities
Interacting with People
Interpreting Data
Producing Output
Providing Insights",Internship,Full-time,"Research, Analyst, and Information Technology",Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327731682,https://ls.linkedin.com/jobs/view/graduate-trainee-at-stanbic-bank-tanzania-4327731682,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-15,"Graduate, Trainee Data",Stanbic Bank Tanzania,"Maseru, Maseru District, Lesotho","Job Description
To provide accurate, reliable and timely data analysis support for an allocated portfolio across multiple products and/or segments across the credit lifecycle (e.g., originations, account management, collections) in order to inform business decision making and strategy formulation.
Analyse customer data and present findings and insights to the business to enable a deeper understanding of customer behaviours and to drive customer centric and data driven decisions.
Comply with all applicable policies, standards, systems, processes, procedures and data governance standards so that all relevant risk and governance requirements are fulfilled while consistently delivering quality products and services.
Consolidate and integrate all data to ensure that reporting outputs are rationalised to avoid duplication and ensure that generation of MI that is reconcilable to trusted data sources.
Determine the data required, identify the appropriate data sources and where required integrate multiple data sources in support of the business specifications. Formulate and employ robust data analysis techniques to ensure adequacy, and legitimacy of data.
Engage with business to gain a comprehensive understanding of goals, processes and challenges, identify and propose measures and Key Performance Indicators and prepare the Business Requirements Document, in line with the MI framework, that can be translated into functional and technical specifications by the design and development team to support the achievement of business objectives.
Identify opportunities for automation of repetitive reports and assist with the development of look up or reference tables that will facilitate the interpretation of datasets, to reduce human error and to improve the standard and quality of reports produced.
Perform data preparation which includes data cleaning, standardisation analysis and daily use of data sources. Complete data
Qualifications
Qualification
A minimum degree in BSc Computer Science, Information Systems, Computer Systems Engineering, or any IT-related field.
Practical experience in Data analytics, experience in data science will be an added advantage.
Knowledge
Knowledge in basic data and information lifecycle with some exposure to BI technologies and practices. Good reporting skills; including MS Excel,
MS Access, MS Word and/or SQL to access, combine and analyse multiple data
The knowledge and understanding of more advanced analyses and the way in which financial ratios, trends, business and value drivers interact.
Knowledge of business concepts, entities (definition, ownership, use, semantics and syntax) specific to the Banking and Financial Services industry.
The ability to analyse statistics and other data, interpret and evaluate results, and create reports and presentations for use by others
The ability to ensure the accuracy and consistency of data for the duration that the data is stored as well as preventing unintentional alterations or loss of data.
Additional Information
Behavioural Competencies
Adopting Practical Approaches
Articulating Information
Challenging Ideas
Checking Things
Documenting Facts
Examining Information
Following Procedures
Interpreting Data
Managing Tasks
Meeting Timescales
Producing Output
Upholding Standards
Technical Competencies
Data Analysis
Data Integrity
Effective Design
Quantitative Analysis
Written Communication",Internship,Full-time,Information Technology,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327801730,https://ls.linkedin.com/jobs/view/graduate-trainee-data-at-stanbic-bank-tanzania-4327801730,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-15,Site Supervisor,Value Logistics,"Cape Town, Western Cape, South Africa","Purpose of the Job
This role is responsible for the comprehensive coordination and supervision of transport and fleet operations to ensure smooth, efficient, and compliant delivery services. Key responsibilities include managing driver attendance and documentation, overseeing vehicle route planning and dispatch, ensuring fleet readiness and safety, and enforcing adherence to operational protocols, including accident and product claim procedures.
Key Responsibilities
Operational
Supervise and control driver’s attendance registers and absenteeism, ensuring that the optimal staff function is available on site
Co-ordinate any driver’s requirements with Labor Broker and Regional Manager
Ensure that driver’s hours are correctly captured on weekly wages report
Co-ordinate, supervise and control all fuel related processes in terms of re-fueling, fuel consumptions, EDC/Ned fleet Cards and reconciling of fuel usage schedules
Ensure that the overall fleet condition meet requirements set out in SEC Manual
Co-ordinate and control daily vehicle route planning, loading and offloading, customer documentation handover and dispatching of drivers
Ensure all outlined processes are adhered to with regards to Accident Claims/ Product Claims and Breakdowns
Communicate effectively with Regional Manager relating to all operational and distribution activities
Debrief the driver’s trip sheets and cross reference to the tracking reports
Co-ordinate and supervise the completion of pre and post trip vehicle inspections, logbooks, workshop bookings, COF’s
Control of Ad hoc vehicle requirements
Ensuring that all driver documentation is valid and updated timeously in terms of PDP’s, driver’s licenses, driver medicals, crane/Moffat/Hazchem certificates
Controlling the usage and issuing of all on site staff PPE’s and uniforms as required by site
Ensure vehicle tracking is operational on all vehicles and that defective units are booked into workshop for repair
Ensure housekeeping is in order and the value workplace is clean and tidy at all times
Ensure vehicle panic tests are completed monthly
Ensure vehicle tire surveys are completed monthly
All deliveries completed on the front end planning
All trip ID’s inserted on the Trackmatic schedule
Ensure all drivers download trip ids and close routes by the end of the day
Ensure all loads are safe and secure before dispatching
Make sure all the vehicle keys, EDC Cards and mobile phones are locked safe every night before leaving site
Administrative Duties
Ensuring the compilation and completion of operational reports:
Daily Occurrences Report
Utilization Report
Absenteeism Report
Vehicles in Workshop Report
Fleet Checklist
Weekly Site Report
Fuel Consumption Report
Vehicle Tracking Reports
Weekly Cluster Report
Daily Stats Report
Fleet Control Report
Management Report (STOs, average loading times and out of area’s)
Supervise the completion, handover and signoff of all customer related documentation
Customer Service Duties
Construct and maintain strong customers relations through ensuring customer service levels are realised
Supervise and monitor all customers identified KPIs and service levels to ensure all targets are met
Compile and present any customer required KPIs, reports, operational feedback and operational constraints
Minimum Requirements
Grade 12 (Matric)
At least 2 years relevant working experience within warehousing
Skills Requirements
Fleet and transport coordination
Driver supervision
Administrative reporting
Fuel and asset control
Customer service
Problem solving and analytical thinking",Mid-Senior level,Full-time,Management and Manufacturing,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343763325,https://za.linkedin.com/jobs/view/site-supervisor-at-value-logistics-4343763325,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-15,"Consultant, Senior, Claims",Stanbic Bank Tanzania,"Roodepoort, Gauteng, South Africa","Job Description
To manage the end to end value propositioning of Buildings claims by adhering to the standing procedures and audit requirements. To provide exceptional customer Service, whilst maintaining an acceptable loss ratio and achieving budgeted average cost of claims.
To effectively and timeously deal with all building claims, ensure that all received correspondence is actioned, estimates are revised accordingly, payments are effected, recoveries are effected and the customers are proactively and consistently kept informed. Maintaining an effective diary system to ensure that matters are attended to within agreed or stipulated timeframes, thus enabling effective customer service delivery. With little direct supervision, liaise and interact with customers and other stakeholders.
Qualifications
Type of Qualification:
Diploma
Field of Study:
NQF5 Short Term Insurance
Experience Required
Insurance
3-5 years solid technical understanding of Building policy wordings and claims.
Technical background on Building claims
Additional Information
Behavioural Competencies
Articulating Information and Interpreting Data
Developing Expertise
Following Procedures
Interacting with People
Managing Tasks
Meeting Timescales
Providing Insights
Taking Action
Team Working
Upholding Standards
Technical Competencies
Client Knowledge
Client Retention
Client Servicing
Client Value Propositions
Insurance Principles
Insurance Products & Services
Risk Identification",Mid-Senior level,Full-time,"Consulting, Information Technology, and Sales",Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327721778,https://za.linkedin.com/jobs/view/consultant-senior-claims-at-stanbic-bank-tanzania-4327721778,Bac+5 / Master / Ingénieur,3 ans/years,General Search
