Date,Month,Title,Company,Location,Description,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-22,December,Account Clerk II,Upland Unified School District,"Upland, Eastern Region, Uganda","NOTE: Internal applicants are required to submit a Letter of Introduction , an updated Resume and any additional required documents (new or in need of an update) not on file. Substitutes must submit ALL required documents.
All documentation required must be attached onto your edjoin application to be considered. Hard copies and faxes are not acceptable.
Driver's License Copy (Must be valid)
Letter of Introduction
Letter(s) of Recommendation (Must submit two (2) letters dated within the past twelve (12) months.)
Proof of HS Graduation (or Equivalent)
Resume
Two years of related experience preferred. Advanced coursework in accounting may be substituted for one year of experience. Non-Discrimination Statement: The Upland Unified School District prohibits discrimination, sexual harassment, harassment, intimidation and bullying based on actual or perceived race or ethnicity, gender/sex (including gender identity, gender expression, pregnancy, childbirth, breastfeeding, and pregnancy-related medical conditions) sexual orientation, religion, color, national origin, ancestry, physical or mental status, marital status, registered domestic partner status, age (40 and above), genetic information, political belief or affiliation (not union related), a person's association with a person or group with one or more of these actual or perceived characteristics, or any other basis protected by federal, state or local law, ordinance, or regulation in any program or activity it conducts or to which it provides significant assistance. For concerns or complaints please contact: Upland Unified School District (909) 985-1864",Entry level,Full-time,Management and Manufacturing,Primary and Secondary Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328495256,https://ug.linkedin.com/jobs/view/account-clerk-ii-at-upland-unified-school-district-4328495256,Bac+3 / Licence,2 ans/years,General Search
2025-12-22,December,Domestic/Porter,NHS Ayrshire & Arran,"Health Centre, Eastern Region, Uganda","OUR VALUES IN ACTION
Care and Compassion
Quality and Teamwork
Dignity and Respect
Openness, honesty and responsibility
Facilities Department – HAWICK HEALTH CENTRE AND DENTAL, HAWICK
Domestic Assistant/Porter
Band 2
24.7 hours per week (Monday to Friday 06:00-11:00)
Permanent
We currently require a Domestic Assistant/Porter to join an excellent team of staff at Hawick Health Centre Site.
The successful candidate to will be required to work Monday to Friday early shift as required.
Applicants will be required to demonstrate a high level of competence in domestic activities, flexibility and knowledge of the NHS Borders Behavioural Framework.
Due to legislative changes from 1 April 2025, this post may require a different level of criminal records check done than is currently the case. If the post is assessed as a ""regulated role"", your appointment will be subject to joining the Protecting Vulnerable Groups (PVG) Scheme. If there is any change to what is currently required, this will be confirmed by either the Hiring Manager or the Recruitment Team. For more details on these changes please visit:
Disclosure Scotland Changes
.
To work in the United Kingdom, there is a legal requirement for an individual to demonstrate that they have the relevant permission to work in the country. This permission is, without exception, granted by the UK Visa and Immigrations Service.
As part of the pre-employment checks for a preferred candidate, NHS Scotland Boards
will
check your entitlement to work in the UK. It can be evidenced through a number of routes including specific types of visa as well as EU settled and pre-settled status. To find out more about these routes of permission, please refer to the GOV.UK website
here
.
For specific types of post, if you do not have the necessary eligibility to work in the UK, it might be possible (though not guaranteed) to secure sponsorship via a UK Skilled Worker/Health & Care Worker Visa. However, this is only possible if the employer is a licenced Sponsor, and if the post does not fall below the current minimum salary threshold or ‘going rate’. Further information on these criteria can be found
here
.
It is ESSENTIAL that you have checked that you either already have an appropriate right to work in the UK or that the post would be eligible to be sponsored BEFORE submitting your application form
PLEASE NOTE: We cannot accept late applications so please ensure your application is submitted early**
NHS Scotland is committed to encouraging equality and diversity among our workforce and eliminating unlawful discrimination. The aim is for our workforce to be truly representative and for each employee to feel respected and able to give their best. To this end, NHS Scotland welcomes applications from all sections of society.",Entry level,Full-time,Other,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328554832,https://ug.linkedin.com/jobs/view/domestic-porter-at-nhs-ayrshire-arran-4328554832,Bac+3 / Licence,N/A,General Search
2025-12-22,December,Health Technician(REPOST) - Baldy View Elementary,Upland Unified School District,"Upland, Eastern Region, Uganda","**BILINGUAL PREFERRED**
All documentation required must be attached to your EDJOIN application to be considered. Hard copies are not acceptable.
CPR/First Aid Certification (Must have valid CPR & First Aid Certificate)
Letter of Introduction
Letter(s) of Recommendation (Must submit two (2) letters dated within the past twelve (12) months.)
Proof of HS Graduation (Or equivalent)
Resume
Non-Discrimination Statement: The Upland Unified School District prohibits discrimination, sexual harassment, harassment, intimidation and bullying based on actual or perceived race or ethnicity, gender/sex (including gender identity, gender expression, pregnancy, childbirth, breastfeeding, and pregnancy-related medical conditions) sexual orientation, religion, color, national origin, ancestry, physical or mental status, marital status, registered domestic partner status, age (40 and above), genetic information, political belief or affiliation (not union related), a person's association with a person or group with one or more of these actual or perceived characteristics, or any other basis protected by federal, state or local law, ordinance, or regulation in any program or activity it conducts or to which it provides significant assistance. For concerns or complaints please contact: Upland Unified School District (909) 985-1864",Entry level,Full-time,Health Care Provider,Primary and Secondary Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328505308,https://ug.linkedin.com/jobs/view/health-technician-repost-baldy-view-elementary-at-upland-unified-school-district-4328505308,Certified,N/A,General Search
2025-12-22,December,Campus Proctor(REPOST),Upland Unified School District,"Upland, Eastern Region, Uganda","All documentation required must be attached onto your EDJOIN application to be considered. Hard copies and faxes are not acceptable.
To complete your on-line SB 390 or SB 1626 certificate please go to www.instituteforcampussafety.com Seeking individuals with strong communication, ability to work collaboratively with teachers and staff to maintain a safe and orderly campus. Must be dependable, punctual and able to follow school safety procedures. Flexibility in schedule.
Certificate Copy (SB 390 or SB 1626 Required 30 days from hired date)
Letter of Introduction
Letter(s) of Recommendation (Must submit two (2) letters dated within the past twelve (12) months.)
Proof of HS Graduation (or equivalent)
Resume
Non-Discrimination Statement: The Upland Unified School District prohibits discrimination, harassment, intimidation and bullying based on actual or perceived race or ethnicity, gender/sex (including gender identity, gender expression, pregnancy, childbirth, breastfeeding, and pregnancy-related medical conditions) sexual orientation, religion, color, national origin, ancestry, physical or mental status, marital status, registered domestic partner status, age (40 and above), genetic information, political belief or affiliation (not union related), a person's association with a person or group with one or more of these actual or perceived characteristics, or any other basis protected by federal, state or local law, ordinance, or regulation in any program or activity it conducts or to which it provides significant assistance. For concerns or complaints please contact: Upland Unified School District (909) 985-1864",Entry level,Full-time,Management and Manufacturing,Primary and Secondary Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328675269,https://ug.linkedin.com/jobs/view/campus-proctor-repost-at-upland-unified-school-district-4328675269,Certified,N/A,General Search
2025-12-22,December,Noon Duty Aide(REPOST) - Pioneer Jr. High,Upland Unified School District,"Upland, Eastern Region, Uganda","All documentation required must be attached to your EDJOIN application to be considered. Hard copies are not acceptable.
Proof of HS Graduation (or equivalent )
Resume
Non-Discrimination Statement: The Upland Unified School District prohibits discrimination, sexual harassment, harassment, intimidation and bullying based on actual or perceived race or ethnicity, gender/sex (including gender identity, gender expression, pregnancy, childbirth, breastfeeding, and pregnancy-related medical conditions) sexual orientation, religion, color, national origin, ancestry, physical or mental status, marital status, registered domestic partner status, age (40 and above), genetic information, political belief or affiliation (not union related), a person's association with a person or group with one or more of these actual or perceived characteristics, or any other basis protected by federal, state or local law, ordinance, or regulation in any program or activity it conducts or to which it provides significant assistance. For concerns or complaints please contact: Upland Unified School District (909) 985-1864",Entry level,Full-time,Administrative,Primary and Secondary Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328495257,https://ug.linkedin.com/jobs/view/noon-duty-aide-repost-pioneer-jr-high-at-upland-unified-school-district-4328495257,N/A,N/A,General Search
2025-12-22,December,"AI Evaluator (Kampala, Uganda)",Sama,"Kampala, Central Region, Uganda","About The Job
We invite you to join our talent pool as an
AI Evaluator
, where you will contribute to the advancement of cutting-edge
Natural Language Processing
(NLP)
models
. In this role, you will ensure the high quality of AI-generated writing and create original content that enhances the AI’s capabilities. Your insights into client needs and best practices will be instrumental in driving our success and shaping the future of AI-driven content.
Why This Role is Open:
As our AI solutions continue to grow and evolve, we are seeking skilled AI Evaluators to help us fine-tune, review, and improve the performance of our models. This is an evergreen position, meaning we are continuously seeking talented individuals for this role. We accept applications on an ongoing basis because we frequently have openings as we expand. If you’re passionate about AI and are looking for a dynamic opportunity, we encourage you to apply now, even if there is no immediate opening.
What to Expect:
By joining our
AI Evaluator Talent Pool
, you’ll be among the first to be considered when positions open up. We are actively reviewing candidates and expect to invite selected individuals for an assessment within the
next few weeks
. Once assessed, you'll be kept informed of any openings and have a priority spot in the hiring process when roles become available.
Key Responsibilities
Write detailed top-tier original content that demonstrates great creativity and an excellent grasp of English grammar and comprehension.
Evaluate, edit, and improve the quality of AI-generated writing as well as that from humans-in-the-loop.
Rate the quality of AI-generated content on rubrics such as grammar, brevity, and correctness.
Be a thought partner to Delivery managers, input into the project delivery strategies, and share quality best practices to aid in achieving the project goals.
Deliver just-in-time coaching/mentorship support to production teams on new or changing project instructions as well as “refreshers” on existing instructions on an as-needed basis.
Manage investigations of escalations to understand the root cause(s), work through the remediation actions, and champion the recovery process.
Manage the performance and quality of your team through coaching and mentoring to improve writing quality.
Be a master of the Sama platform.
Minimum Qualifications
Have completed a Bachelor's degree or higher in English or Literature.
Fluency in English at C1/C2 level. Excellent English grammar and comprehension.
A critical eye and the ability to clearly explain the strengths and weaknesses of a given piece of text.
Excellent sense of writing style.
Preferred Qualifications
At least 2 years of experience in a creative writing role.
Experience working with NLP/GenAI models is an added advantage.
Strong critical thinking, reasoning, and exceptional problem-solving skills.
Excellent written and oral communication skills.
Demonstrable ability to perform well in a rapidly changing and extremely global team.
Excellent attention to details.
Passion for our mission of ensuring a world-class support experience for our community and customers.
Experience as an editor is an added advantage.
Application Process
Once you’re part of our talent pool, here’s what you can expect during the interview process:
After submitting your application, if you're shortlisted, we’ll invite you to a 60-minute in-person/ virtual assessment.
If you pass the assessment, we’ll let you know via email.
Once a project is ready to go live, those who’ve passed will be invited to training (this can happen anywhere from a few days to a few weeks after the assessment, depending on the project timeline).
Kindly note that a valid Police Clearance Certificate (Certificate of Good Conduct) is a mandatory requirement for consideration into training.
We’ll provide helpful feedback along the way so you know where you stand and feel supported throughout the entire process.
About Sama
Sama provides high-quality training data that powers AI technology for Fortune 2000 companies such as Google, Walmart, Ford, Microsoft, and Marriott. We’re experts in data annotation, supporting text, 2D, 3D image, video, and sensor data for machine learning algorithms and generative AI models. Sama offers the highest quality SLAs in the industry, along with cutting-edge ML-assisted annotation tools, QA processes, and security and compliance standards.
Founded in 2008 on the belief that
“talent is equally distributed, but opportunity is not”,
Sama is driven by the mission to expand opportunities for those who are underprivileged. As a certified B-Corp, Sama has provided worker training programs to increase economic opportunity for more than 15,000 people from underserved communities. By connecting our customers with amazing talent in East Africa, we've impacted more than 69,000 workers and their dependents.
Today, our vision is to provide data scientists, ML engineers, and data operations teams with an indispensable, integrated platform for AI data preparation, labeling, and collection.
For more information, visit www.sama.com.
More Information Can Be Found At
Featured in Forbes: How Ethical Is Your AI?
Sama Honored on Inc. Magazine’s Annual List of America’s Fastest-Growing Private Companies — the Inc. 5000
Reversing Poverty - Ted Talk by our founder Leila Janah
Our Culture
Sama is quite unique. We are a technology company with a social mission. People that thrive in a high-growth environment, love working on the bleeding edge of technology, and really care about having a positive impact on the world are a great fit for the Sama culture. Our core values are One Team, One Goal - Deliver. Period. - Trust & Transparency - Customer First - Humanity.
Our Benefits
Sama offers competitive compensation commensurate with experience and a full benefits package, including: medical, dental, and vision insurance, long-term disability insurance, life, and AD&D insurance, employer-matching Group RRSP, generous holiday and vacation policies, a monthly fitness stipend, monthly cell phone reimbursement and professional development opportunities. Our Talent Acquisition team would be happy to discuss our benefits packages with you in more detail during the interview process.
At Sama, we pride ourselves in being a diverse and equal opportunity employer.",Mid-Senior level,Full-time,Education and Training,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4275188499,https://ug.linkedin.com/jobs/view/ai-evaluator-kampala-uganda-at-sama-4275188499,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-22,December,Community Health Access Supervisor (Grant-Funded),Upland Unified School District,"Upland, Eastern Region, Uganda","EXPERIENCE, CREDENTIALS AND EDUCATION REQUIREMENT: -Provision of case management services including but not limited to: Completing program enrollment forms, benefit applications and enrollments, referrals, providing continuation of supports to help families basic needs to be met -Implementing grant activities and reporting requirements -Supervision of master level interns -Minimum of two years working in a school setting -Previous work in a school-based health clinic (preferred)
Copy of Transcript (Master’s degree in social work & Bachelor's degree in Nursing)
Driver's License Copy (Valid)
Letter of Introduction (Current Letter)
Letter(s) of Recommendation (Must submit two (2) letters dated within the past twelve (12) months)
Other (valid Registered Nurse license issued by the State of California or valid California School Nurse Services credential required)
Resume
Tentative Interview Date: January 15, 2026 | Time: TBD*** Non-Discrimination Statement: The Upland Unified School District prohibits discrimination, sexual harassment, harassment, intimidation and bullying based on actual or perceived race or ethnicity, gender/sex (including gender identity, gender expression, pregnancy, childbirth, breastfeeding, and pregnancy-related medical conditions) sexual orientation, religion, color, national origin, ancestry, physical or mental status, marital status, registered domestic partner status, age (40 and above), genetic information, political belief or affiliation (not union related), a person's association with a person or group with one or more of these actual or perceived characteristics, or any other basis protected by federal, state or local law, ordinance, or regulation in any program or activity it conducts or to which it provides significant assistance. For concerns or complaints please contact: Upland Unified School District (909) 985-1864",Mid-Senior level,Full-time,Other,Primary and Secondary Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328515147,https://ug.linkedin.com/jobs/view/community-health-access-supervisor-grant-funded-at-upland-unified-school-district-4328515147,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-22,December,Marketing Manager,Prysmian,"Factory, Central Region, Uganda","About Prysmian
Prysmian is a global cabling solutions provider leading the energy transition and digital transformation.
Prysmian is a public company listed on the Italian Stock Exchange, with almost 150 years of experience, over 33,000 employees, 104 plants and 27 R&D centers in over 50 countries.
Everyone at Prysmian has the potential to make their mark; because whatever you do, wherever you are based, you will be part of a company that is helping transform the world around us.
We are looking for a driven and experienced Marketing Manager to join our regional marketing team. This role will focus on standard low-voltage cables as well as special industrial applications. You will play a key role in developing and executing marketing strategies that drive growth in our electrification business segment across Germany and Central Eastern Europe (CEE). If you are passionate about connecting technical products with customer value and ready to take the next step in your marketing career, we’d love to hear from you.
Location:
Flexible, with regular travels
Responsibilities
Develop and execute product marketing strategies for electrification-related cable segments
Translate technical product knowledge into value-driven messaging for different customer segments (installers, wholesalers, industrial customers)
Support new product launches with targeted campaigns, content creation, and training materials
Collaborate closely with sales, product management, and local marketing contacts in Germany, Poland, Czech Republic, Hungary, and Romania
Coordinate trade fair participation, customer events, and digital campaigns relevant to the electrification segment
Monitor market trends, customer needs, and competitor activity to adapt marketing activities accordingly
Travel to customer meetings, events, and regional sites ( up to 50%)
What We’re Looking For
5+ years of experience in marketing, ideally within the electrical, industrial equipment, or building technology sector
Solid understanding of B2B marketing and technical product positioning
Experience in working with construction or industrial customer segments
Strong project management and organizational skills
Ability to work independently and cross-functionally in an international environment
Fluent German and English (written and spoken) is a must
Willingness to travel
What We Offer
A dynamic and international work environment in a leading manufacturing company
The opportunity to shape the regional marketing strategy for a high-potential business segment
Flexible working model with travel opportunities and cross-country collaboration
Professional development and growth prospects in a growing organization
Mental health is important to us. In cooperation with nilo.health, our employees have access to a mental health program that offers free 1-on-1 sessions with experienced psychologists and coaches and many other topics related to mental well-being
Bike leasing incl. employee subsidy for the first bike
Various share programs for all employees and other benefits such as company fitness with egym Wellpass or corporate benefits (employee discounts)
Prysmian , as an Equal Opportunity Employer, aims to attract and recruit individuals with diverse backgrounds, skills, and abilities. We strongly believe that diversity brings significant value at all levels of the organization, increasing the possibility of capturing market opportunities and maximizing value for our customers and stakeholders. With Diversity, Equity, and Inclusion (DE&I) as part of our Social Ambition 2030 and a strategic pillar of our Company culture, Prysmian is committed to the development of an organization that prioritizes talent, where people feel respected, included, and free to fully express their potential just as they are.
All Managers and HRs in Prysmian are responsible for ensuring DE&I policies are respected during the recruiting process, as well as recognizing and mitigating unconscious biases that must not influence our selection processes. All persons will be considered for employment without regard to their race, ethnicity, religion, nationality, origin, citizenship status, socio-economic status, age, sex, gender identity or expression, sexual orientation, marital status, disability, military service or veteran status, pregnancy, parental leave, medical conditions, or any other characteristic protected by applicable federal, state or local laws. Prysmian will endeavor to make a reasonable accommodation for any disclosed physical or neurological condition or disability of a qualified applicant unless the accommodation would impose an undue hardship on the operation of our business.
Visit our DE&I Page to
learn more about Prysmian's commitments.
Your application data will be treated according to our Data Protection Policy. If you believe you require assistance to complete this form or to participate in an interview, please let us know.",Mid-Senior level,Full-time,Marketing and Sales,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4316300763,https://ug.linkedin.com/jobs/view/marketing-manager-at-prysmian-4316300763,Bac+5 / Master / Ingénieur,150 ans/years,General Search
2025-12-22,December,Senior Testing Specialist,Career @ Raiffeisen Bank Kosovo,"Kosovo, Central Region, Uganda","Job Responsibilities
Develop comprehensive test plans and strategies that cover all aspects of software testing, including functional, performance, security, and usability testing;
Design, implement, and execute test cases, test scripts, and test scenarios;
Perform both manual and automated testing to validate software functionality and performance;
Identify, document, and track software defects and inconsistencies;
Work closely with development teams to reproduce, prioritize, and resolve defects;
Develop and maintain automated test scripts using relevant tools and frameworks;
Integrate automated tests into the continuous integration/continuous deployment (CI/CD) pipeline;
Mentor and guide junior testers, providing training and support to enhance their skills;
Lead testing efforts within the team and ensure adherence to best practices;
Conduct performance and load testing to ensure the application can handle expected user loads;
Perform security testing to identify vulnerabilities and ensure compliance with security standards;
Continuously evaluate and improve testing processes, tools, and methodologies;
Stay updated with the latest industry trends and advancements in testing technologies;
Generate and present detailed test reports, including test coverage, defect metrics, and overall quality assessments;
Provide recommendations for improvements based on test results and analysis.
Job Specifications
The following knowledge, skills, and abilities acquired through a combination of formal schooling, self-education, prior experience, or on-the-job training;
Proficiency in test automation tools and frameworks (e.g., Selenium, JUnit, TestNG, QTP, LoadRunner);
Strong knowledge of scripting languages (e.g., Python, JavaScript) and programming languages (e.g., Java, C#);
Experience with performance and load testing tools (e.g., JMeter);
Familiarity with CI/CD tools and processes (e.g., Jenkins, GitLab CI);
Deep understanding of various testing methodologies, including Agile, Scrum, and DevOps practices;
Expertise in functional, performance, security, and usability testing;
Proficiency in using test management tools (e.g., JIRA, TestRail, Quality Center);
Familiarity with version control systems (e.g., Git);
Strong attention to detail and a high level of accuracy;
Ability to handle multiple projects and priorities simultaneously;
Eagerness to stay updated with the latest testing trends and technologies;
Experience with cloud platforms (e.g., AWS, Azure) is a plus;
Effective interpersonal and communication skills;
Good organizational and management skills;
Fluent in both English and Albanian, spoken and written;",Entry level,Full-time,Quality Assurance,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328485288,https://ug.linkedin.com/jobs/view/senior-testing-specialist-at-career-%40-raiffeisen-bank-kosovo-4328485288,N/A,Junior (0-2 ans),General Search
2025-12-22,December,FINANCE & COMPLIANCE OFFICER,NUNU FUND,"Kabale, Western Region, Uganda","Job Title:
Finance & Compliance Officer
Reports to:
Managing Director
Duty Station
: Kabale District
Job Type:
Full-time
Purpose of the Role
To strengthen financial integrity, enhance compliance, maintain accurate accounting records, ensure effective loan and member fee recovery, and provide timely financial reporting and reconciliations across all business units.
Key Duties & Responsibilities
Financial Accounting & Reporting
Post all financial transactions into QuickBooks Online (QBO) including:
Shop sales
Inventory purchases
Inventory transfers
Income receipts
Prepare monthly financial reports, including income statements, balance sheets, and cash flow statements.
Maintain accurate general ledger entries.
Prepare budgets and budget forecasts.
Loan Recovery and Reconciliation
Track all loans issued to members.
Follow up on overdue repayments.
Prepare weekly and monthly loan recovery reports.
Reconcile loan balances between MIS and QBO.
Member Registration Fee Management
Record all member registration fees.
Follow up on pending or partial payments.
Reconcile registration fees between MIS and QBO.
Reconciliations
Reconcile MIS data to QuickBooks Online (QBO).
Reconcile bank accounts, mobile money, petty cash, and shop sales.
Reconcile inventory purchases, transfers, and stock movements.
Investigate discrepancies and resolve them promptly.
Inventory & Shop Financial Management
Ensure proper posting of all shop transactions.
Track inventory levels and cost of goods sold.
Support physical stock counts and reconciliation.
Compliance & Audit Support
Maintain accurate and well-supported financial documentation.
Ensure adherence to financial policies and donor requirements.
Support internal and external audits with timely documentation.
Financial Controls & Risk Management
Strengthen financial controls to reduce risk.
Identify process gaps and propose improvements.
Required Qualifications & Competencies
Degree in Accounting, Finance, Business Administration, or related fields.
Professional qualifications (CPA Level II or above) preferred.
Strong skills in QuickBooks Online (QBO).
Experience with MIS systems and reconciliations.
Strong analytical and reporting skills.
High integrity and strong attention to detail.
Ability to work independently under pressure.
Send your Cover Letter, CV and other supporting documents on the email below
Email
: info@nunufunds.com
Contact:
0200947116",Mid-Senior level,Full-time,Legal,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345682872,https://ug.linkedin.com/jobs/view/finance-compliance-officer-at-nunu-fund-4345682872,Bac+2 / BTS / DUT,N/A,General Search
2025-12-22,December,Relief Residential Counsellor,The Salvation Army in Canada,"Ibanda, Western Region, Uganda","Who We Are
For more than 130 years, The Salvation Army has served people in need in communities across Canada and Bermuda. Building on our roots as a world-wide Christian church, each year we help more than 2 million people, providing necessities such as food, clothing and shelter. In addition, we support people experiencing unemployment, addiction and family challenges. We continually adapt and innovate to meet emerging needs and live out our mission, vision and values of hope, service, dignity and stewardship. As a faith- and values-based organization, we hire and serve people of all backgrounds and walks of life - there is a place for everyone to belong here.
Mission Statement
The Salvation Army exists to share the love of Jesus Christ, meet human needs and be a transforming influence in the communities of our world.
Job Description
POSITION PURPOSE SUMMARY:
Schedule will vary according to requirements and responsibilities – evening and weekend work will be required. Shifts include a paid meal break where applicable. Supervisor will set the hours of work and work schedule. Shifts can include the following: days, afternoons, evenings, overnights, and weekends.
The Relief Residential Counsellor will plan and implement individualized, goal-centered programs for adults with developmental disabilities within all Lawson Ministries Programs. The Relief Residential Counselor will...
Promote greater independence and strive towards the highest quality of living possible.
Promote an environment and programming that is supportive and nurturing.
Ensure that the Service User’s physical needs (food, clothing, shelter) are well met. This includes cleaning of the home, as well as participation in and co-ordination of meal preparations and the provision of personal needs care as required
Assist the Service Users in meeting their emotional and psychological needs.
Being involved in the planning, implementation and evaluation of Person-directed treatment/rehabilitation plans in conjunction with Service Users, team members, other staff and professionals, as well as the evaluation of such plans.
Accountabilities
To have working knowledge of the application and maintenance of person directed plans along with policy and procedures within the Salvation Army for each person in your specific program.
To support the efforts made to meet Service Users’ spiritual needs by way of demonstrated interest and participation in programming activities where necessary.
Working co-operatively with residential and when necessary day program team members in providing co-ordinated and consistent approaches to Service Users.
To endeavour to develop strong therapeutic relationships with Service Users and their families.
Ensure the proper and accurate recording of all daily logs, shift reports, incident reports, etc. using the AIMS software.
Trained in medication dispensing. Responsible for the administration and accurate documentation of and ordering medication.
Ensure the general upkeep, cleanliness and maintenance of residence and main office.
Responsible to assist with any type of Service User emergencies that may arise during the shift.
Responsible for transportation of Service Users to and from specific destinations as required.
Demonstrate an understanding of the psychological and social dynamics of working with persons who have a developmental diagnosis and behavioural needs.
Other duties as assigned by the Program Supervisors, Program Directors, or Executive Director.
Critical Relationship Management
Governance Boards and Councils:
None
Internal
Regular interaction with Program Supervisor and other team members
Regular interaction with Service Users
External
Community Partners
Managerial/Technical Leadership Responsibility
Reports directly to: Program Supervisors or Program Directors
Direct reports for this position: None
Financial And Materials Management
Uses or maintains organization assets in accordance with established guidelines.
Does not process any financial transactions with no budget responsibilities.
Assists Service Users in management of their own personal funds.
Working Conditions
Working environment is in the Service Users’ homes in the community, the office, or as assigned all in generally agreeable conditions. Locations may vary within the Lawson Ministries community settings; this will be determined by the Program Director/Supervisor and is based on the needs of the Service Users.
Schedule may vary according to requirements of responsibilities.
This is a relief position based on relief/casual hours per week with no guarantee of hours.
The above responsibilities must be performed in keeping with The Salvation Army’s Mission, Vision and Values, in a professional manner, upholding our code of conduct.
Education, Experience, Qualifications, Certifications, Skills
Education, Qualifications and Certifications:
Completion of a formal post-secondary/college program of two academic years: Developmental Social Worker Diploma or equivalent in Human Services field.
Current First Aid & Cardiopulmonary Resuscitation with Defibrillation training required or willingness to obtain upon hiring.
Current Non Violent Physical Crisis Intervention Certification (CPI) required or willingness to obtain upon hiring.
Provide an original copy of Criminal Records Check (CRC) with vulnerable sector screening secured through either the national Canadian Police Information Centre (CPIC) or through a local police detachment; a satisfactory criminal background check is required.
Must have valid Ontario Class G or G2 Driver’s license and a current Driver’s Abstract.
Experience And Knowledge Requirements
A minimum of one (1) year of experience working with adults with developmental disabilities and vulnerable populations.
Medication administration training and experience is an asset.
Lift and transfer training and experience an asset.
Alternative combinations of education and experience may be considered.
Skills And Capabilities
Strong oral and written communication skills.
Ability to lift up to 20 lbs.
Attention to detail and problem solving skills.
Strong sense of integrity and confidentiality with professional ethics and flexibility.
Ability and willingness to develop an understanding and support for the mission and purpose of The Salvation Army in Canada and its implications as related to position responsibilities
Starting Wage
$23.50/hour
Compensation
The target hiring range for this position is $21.83 to $27.29 with a maximum of $32.75.
Placement in the salary range will be based on factors such as market conditions, internal equity, and candidate experience, skills, and qualifications relevant to the role.
The Salvation Army will provide reasonable accommodation upon request. Please email
Recruitment.Accommodations@salvationarmy.ca
if you have a need for any accommodation and we will be pleased to discuss this with you.",Entry level,Part-time,Health Care Provider,Non-profit Organization Management,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4294254270,https://ug.linkedin.com/jobs/view/relief-residential-counsellor-at-the-salvation-army-in-canada-4294254270,Bac+5 / Master / Ingénieur,130 ans/years,General Search
2025-12-22,December,Sales Agent,TRIPPLE LINKS AGENCY,"Kampala, Central Region, Uganda","INSURANCE COMPANY HIRING
JOB TITLE. SALES AGENTS
REPORT TO. AGENCY MANAGER
Role Description
The insurance Sales Agent will be responsible for engaging with potential clients, promoting and selling products or services, handling customer inquiries, and maintaining strong customer relationships. The role will involve providing detailed information about insurance products and services, meeting sales targets, and representing the organization professionally to prospective customers. Additionally, the Sales Agent will participate in training sessions to improve product knowledge and sales techniques.
Qualifications
Strong Communication and Customer Service skills to effectively interact with clients and address their needs
Proven Sales experience with a focus on executing sales strategies and achieving targets
Knowledge of Insurance products and ability to explain them clearly to clients
Experience in or willingness to participate in regular Training to enhance sales and product knowledge
High level of motivation, professionalism, and self-discipline
Ability to work collaboratively in a team-oriented environment
Bachelor's degree in business, marketing or related field advantageous.",Entry level,Full-time,Sales and Business Development,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345751101,https://ug.linkedin.com/jobs/view/sales-agent-at-tripple-links-agency-4345751101,Bac+4,N/A,General Search
2025-12-22,December,Sales Agent,JOBS LINE ADVERTISING AGENCY,"Central, Central Region, Uganda","COMPANY. INSURANCE AGENCY BRANCH
JOB TITLE. SALES AGENTS
REPORT TO. INSURANCE SALES MANAGER
Role Description
This is a full-time on-site role for a Sales Agent, located in Central. The insurance Sales Agent will be responsible for identifying potential customers, building relationships, generating leads, and meeting sales targets. Day-to-day activities include delivering presentations, communicating effectively with clients, providing excellent customer service, and guiding prospects through the sales process. The role also involves participating in training sessions to stay updated on products, services, and industry trends.
Qualifications
Strong Communication and Customer Service skills to build rapport and address client needs effectively
Proven Sales and Insurance experience, with the ability to meet or exceed targets
Willingness to undergo Training and continuously improve product knowledge and sales techniques
Goal-oriented mindset and the ability to work in a team environment
Proficiency in using CRM tools and other sales-related software is a plus",Entry level,Full-time,Sales and Business Development,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345167260,https://ug.linkedin.com/jobs/view/sales-agent-at-jobs-line-advertising-agency-4345167260,N/A,N/A,General Search
